compilerNumber,chapter,date,type,title,participants,releaseStatus,pageCount,naid,sourceNote,researchNote,scheduleReferences,catalogUrl,pdfUrl
3.027,Turkey,1990-12-16,No Telcon,"Telephone Call from Turgut Ozal, December 16, 1990",George H. W. Bush; Turgut Ozal,Marker / no memorandum listed,2,428081251,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from Turgut Ozal, December 16, 1990. Release status: Marker / no memorandum listed. NAID 428081251.",PDF extent: 2 pages. Digital object: 1990-12-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081251.,"[Presidential Daily Diary] 12/16/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 12/16/1990. Access restriction: Restricted - Possibly. NAID 415890990. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-12_16_90-12845-005_415890990.pdf. Catalog: https://catalog.archives.gov/id/415890990. - Catalog: https://catalog.archives.gov/id/415890990 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-12_16_90-12845-005_415890990.pdf || [Presidential Daily Backup] 12/16/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/16/1990. Access restriction: Restricted - Possibly. NAID 415890991. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-12_16_90-12845-006_415890991.pdf. Catalog: https://catalog.archives.gov/id/415890991. - Catalog: https://catalog.archives.gov/id/415890991 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-12_16_90-12845-006_415890991.pdf",https://catalog.archives.gov/id/428081251,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-16--Ozal.pdf
3.028,Turkey,1990-12-28,Telcon,"Telcon with President Turgut Ozal of Turkey, December 28, 1990",George H. W. Bush; Turgut Ozal,Full,4,428081287,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey, December 28, 1990. Release status: Full. NAID 428081287.",PDF extent: 4 pages. Digital object: 1990-12-28--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081287.,"[Presidential Daily Diary] 12/28/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 12/28/1990. Access restriction: Restricted - Possibly. NAID 415891014. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-12_28_90-12845-029_415891014.pdf. Catalog: https://catalog.archives.gov/id/415891014. - Catalog: https://catalog.archives.gov/id/415891014 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-12_28_90-12845-029_415891014.pdf || [Presidential Daily Backup] 12/28/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/28/1990. Access restriction: Restricted - Possibly. NAID 415891015. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-12_28_90-12845-030_415891015.pdf. Catalog: https://catalog.archives.gov/id/415891015. - Catalog: https://catalog.archives.gov/id/415891015 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-12_28_90-12845-030_415891015.pdf",https://catalog.archives.gov/id/428081287,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-28--Ozal.pdf
3.029,Turkey,1991-01-10,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, January 10, 1991 (1 of 2)",George H. W. Bush; Turgut Ozal,Full,5,428081313,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, January 10, 1991 (1 of 2). Release status: Full. NAID 428081313.",PDF extent: 5 pages. Digital object: 1991-01-10--Ozal-1.pdf. Catalog: https://catalog.archives.gov/id/428081313.,"[Presidential Daily Diary] 1/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/10/1991. Access restriction: Restricted - Possibly. NAID 415891040. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_10_91-12846-023_415891040.pdf. Catalog: https://catalog.archives.gov/id/415891040. - Catalog: https://catalog.archives.gov/id/415891040 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_10_91-12846-023_415891040.pdf || [Presidential Daily Backup] 1/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/10/1991. Access restriction: Restricted - Possibly. NAID 415891041. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_10_91-12846-024_415891041.pdf. Catalog: https://catalog.archives.gov/id/415891041. - Catalog: https://catalog.archives.gov/id/415891041 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_10_91-12846-024_415891041.pdf",https://catalog.archives.gov/id/428081313,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-10--Ozal-1.pdf
3.030,Turkey,1991-01-10,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, January 10, 1991 (2 of 2)",George H. W. Bush; Turgut Ozal,Full,3,428081315,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, January 10, 1991 (2 of 2). Release status: Full. NAID 428081315.",PDF extent: 3 pages. Digital object: 1991-01-10--Ozal-2.pdf. Catalog: https://catalog.archives.gov/id/428081315.,"[Presidential Daily Diary] 1/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/10/1991. Access restriction: Restricted - Possibly. NAID 415891040. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_10_91-12846-023_415891040.pdf. Catalog: https://catalog.archives.gov/id/415891040. - Catalog: https://catalog.archives.gov/id/415891040 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_10_91-12846-023_415891040.pdf || [Presidential Daily Backup] 1/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/10/1991. Access restriction: Restricted - Possibly. NAID 415891041. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_10_91-12846-024_415891041.pdf. Catalog: https://catalog.archives.gov/id/415891041. - Catalog: https://catalog.archives.gov/id/415891041 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_10_91-12846-024_415891041.pdf",https://catalog.archives.gov/id/428081315,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-10--Ozal-2.pdf
3.031,Turkey,1991-01-16,No Telcon,"Telephone Call to Turgut Ozal, January 16, 1991",George H. W. Bush; Turgut Ozal,Marker / no memorandum listed,2,428081335,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Turgut Ozal, January 16, 1991. Release status: Marker / no memorandum listed. NAID 428081335.",PDF extent: 2 pages. Digital object: 1991-01-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081335.,"[Presidential Daily Diary] 1/16/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/16/1991. Access restriction: Restricted - Possibly. NAID 415891052. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_16_91-12847-001_415891052.pdf. Catalog: https://catalog.archives.gov/id/415891052. - Catalog: https://catalog.archives.gov/id/415891052 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_16_91-12847-001_415891052.pdf || [Presidential Daily Backup] 1/16/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/16/1991. Access restriction: Restricted - Possibly. NAID 415891053. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_16_91-12847-002_415891053.pdf. Catalog: https://catalog.archives.gov/id/415891053. - Catalog: https://catalog.archives.gov/id/415891053 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_16_91-12847-002_415891053.pdf",https://catalog.archives.gov/id/428081335,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-16--Ozal.pdf
3.032,Turkey,1991-01-21,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, January 21, 1991",George H. W. Bush; Turgut Ozal,Full,3,428081373,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, January 21, 1991. Release status: Full. NAID 428081373.",PDF extent: 3 pages. Digital object: 1991-01-21--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081373.,"President's Daily Diary Entry, January 21, 1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, President's Daily Diary Entry, January 21, 1991. Access restriction: Unrestricted. NAID 186327. - Match basis: same-date item-level Daily Diary description. Query hit(s): Turkey. Digital object: 40-1899a.gif. Catalog: https://catalog.archives.gov/id/186327. - Catalog: https://catalog.archives.gov/id/186327 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1863/186327/content/arcmedia/media/images/40/19/40-1899a.gif || [Presidential Daily Diary] 1/21/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/21/1991. Access restriction: Restricted - Possibly. NAID 415891062. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-1899a.gif. Catalog: https://catalog.archives.gov/id/415891062. - Catalog: https://catalog.archives.gov/id/415891062 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/27/1863/186327/content/arcmedia/media/images/40/19/40-1899a.gif || [Presidential Daily Backup] 1/21/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/21/1991. Access restriction: Restricted - Possibly. NAID 415891063. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_21_91-12847-012_415891063.pdf. Catalog: https://catalog.archives.gov/id/415891063. - Catalog: https://catalog.archives.gov/id/415891063 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_21_91-12847-012_415891063.pdf",https://catalog.archives.gov/id/428081373,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-21--Ozal.pdf
3.033,Turkey,1991-01-30,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, January 30, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081401,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, January 30, 1991. Release status: Full. NAID 428081401.",PDF extent: 4 pages. Digital object: 1991-01-30--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081401.,"President's Daily Diary Entry, January 30, 1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, President's Daily Diary Entry, January 30, 1991. Access restriction: Unrestricted. NAID 186336. - Match basis: same-date item-level Daily Diary description. Query hit(s): Ozal, Samaras, Greece. Digital object: 40-1983a.gif. Catalog: https://catalog.archives.gov/id/186336. - Catalog: https://catalog.archives.gov/id/186336 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/1863/186336/content/arcmedia/media/images/40/20/40-1983a.gif || [Presidential Daily Diary] 1/30/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/30/1991. Access restriction: Restricted - Possibly. NAID 415891080. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-1983a.gif. Catalog: https://catalog.archives.gov/id/415891080. - Catalog: https://catalog.archives.gov/id/415891080 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/1863/186336/content/arcmedia/media/images/40/20/40-1983a.gif || [Presidential Daily Backup] 1/30/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/30/1991. Access restriction: Restricted - Possibly. NAID 415891081. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_30_91-12847-030_415891081.pdf. Catalog: https://catalog.archives.gov/id/415891081. - Catalog: https://catalog.archives.gov/id/415891081 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-01_30_91-12847-030_415891081.pdf",https://catalog.archives.gov/id/428081401,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-30--Ozal.pdf
3.034,Turkey,1991-02-05,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, February 5, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081419,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, February 5, 1991. Release status: Full. NAID 428081419.",PDF extent: 4 pages. Digital object: 1991-02-05--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081419.,"President's Daily Diary Entry, February 5, 1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, President's Daily Diary Entry, February 5, 1991. Access restriction: Unrestricted. NAID 186342. - Match basis: same-date item-level Daily Diary description. Query hit(s): Ozal, Turkey. Digital object: 40-2053a.gif. Catalog: https://catalog.archives.gov/id/186342. - Catalog: https://catalog.archives.gov/id/186342 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif || [Presidential Daily Diary] 2/5/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/5/1991. Access restriction: Restricted - Possibly. NAID 415891092. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-2053a.gif. Catalog: https://catalog.archives.gov/id/415891092. - Catalog: https://catalog.archives.gov/id/415891092 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/1863/186342/content/arcmedia/media/images/40/21/40-2053a.gif || [Presidential Daily Backup] 2/5/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/5/1991. Access restriction: Restricted - Possibly. NAID 415891093. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_05_91-12848-010_415891093.pdf. Catalog: https://catalog.archives.gov/id/415891093. - Catalog: https://catalog.archives.gov/id/415891093 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_05_91-12848-010_415891093.pdf",https://catalog.archives.gov/id/428081419,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-05--Ozal.pdf
3.035,Turkey,1991-02-15,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, February 15, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081459,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, February 15, 1991. Release status: Full. NAID 428081459.",PDF extent: 4 pages. Digital object: 1991-02-15--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081459.,"[Presidential Daily Diary] 2/15/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/15/1991. Access restriction: Restricted - Possibly. NAID 415891112. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-2152a.gif. Catalog: https://catalog.archives.gov/id/415891112. - Catalog: https://catalog.archives.gov/id/415891112 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/52/1863/186352/content/arcmedia/media/images/40/22/40-2152a.gif || [Presidential Daily Backup] 2/15/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/15/1991. Access restriction: Restricted - Possibly. NAID 415891113. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_15_91-12849-002_415891113.pdf. Catalog: https://catalog.archives.gov/id/415891113. - Catalog: https://catalog.archives.gov/id/415891113 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_15_91-12849-002_415891113.pdf",https://catalog.archives.gov/id/428081459,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-15--Ozal.pdf
3.036,Turkey,1991-02-19,Telcon,"Telcon with President Turgut Ozal of Turkey on February 19, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081469,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey on February 19, 1991. Release status: Full. NAID 428081469.",PDF extent: 4 pages. Digital object: 1991-02-19--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081469.,"[Presidential Daily Diary] 2/19/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/19/1991. Access restriction: Restricted - Possibly. NAID 415891120. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-2184a.gif. Catalog: https://catalog.archives.gov/id/415891120. - Catalog: https://catalog.archives.gov/id/415891120 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/56/1863/186356/content/arcmedia/media/images/40/22/40-2184a.gif || [Presidential Daily Backup] 2/19/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/19/1991. Access restriction: Restricted - Possibly. NAID 415891121. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_19_91-12849-010_415891121.pdf. Catalog: https://catalog.archives.gov/id/415891121. - Catalog: https://catalog.archives.gov/id/415891121 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_19_91-12849-010_415891121.pdf",https://catalog.archives.gov/id/428081469,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-19--Ozal.pdf
3.037,Turkey,1991-02-23,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey: February 23, 1991",George H. W. Bush; Turgut Ozal,Full,3,428081499,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey: February 23, 1991. Release status: Full. NAID 428081499.",PDF extent: 3 pages. Digital object: 1991-02-23--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081499.,"[Presidential Daily Diary] 2/23/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/23/1991. Access restriction: Restricted - Possibly. NAID 415891128. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-02_23_91-12849-017_415891128.pdf. Catalog: https://catalog.archives.gov/id/415891128. - Catalog: https://catalog.archives.gov/id/415891128 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_23_91-12849-017_415891128.pdf || [Presidential Daily Backup] 2/23/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/23/1991. Access restriction: Restricted - Possibly. NAID 415891129. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_23_91-12849-018_415891129.pdf. Catalog: https://catalog.archives.gov/id/415891129. - Catalog: https://catalog.archives.gov/id/415891129 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_23_91-12849-018_415891129.pdf",https://catalog.archives.gov/id/428081499,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-23--Ozal.pdf
3.038,Turkey,1991-02-26,Telcon,"Telcon with Turgut Ozal, President of Turkey on February 26, 1991",George H. W. Bush; Turgut Ozal,Full,6,428081505,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Turgut Ozal, President of Turkey on February 26, 1991. Release status: Full. NAID 428081505.",PDF extent: 6 pages. Digital object: 1991-02-26--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081505.,"[Presidential Daily Diary] 2/26/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/26/1991. Access restriction: Restricted - Possibly. NAID 415891134. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 40-2260a.gif. Catalog: https://catalog.archives.gov/id/415891134. - Catalog: https://catalog.archives.gov/id/415891134 - PDF: https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/1863/186362/content/arcmedia/media/images/40/23/40-2260a.gif || [Presidential Daily Backup] 2/26/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/26/1991. Access restriction: Restricted - Possibly. NAID 415891135. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_26_91-12850-002_415891135.pdf. Catalog: https://catalog.archives.gov/id/415891135. - Catalog: https://catalog.archives.gov/id/415891135 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_26_91-12850-002_415891135.pdf",https://catalog.archives.gov/id/428081505,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-26--Ozal.pdf
3.039,Turkey,1991-02-28,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, February 28, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081555,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, February 28, 1991. Release status: Full. NAID 428081555.",PDF extent: 4 pages. Digital object: 1991-02-28--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081555.,"[Presidential Daily Diary] 2/28/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 2/28/1991. Access restriction: Restricted - Possibly. NAID 415891138. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-02_28_91-12850-005_415891138.pdf. Catalog: https://catalog.archives.gov/id/415891138. - Catalog: https://catalog.archives.gov/id/415891138 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_28_91-12850-005_415891138.pdf || [Presidential Daily Backup] 2/28/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 2/28/1991. Access restriction: Restricted - Possibly. NAID 415891139. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-02_28_91-12850-006_415891139.pdf. Catalog: https://catalog.archives.gov/id/415891139. - Catalog: https://catalog.archives.gov/id/415891139 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-02_28_91-12850-006_415891139.pdf",https://catalog.archives.gov/id/428081555,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-02-28--Ozal.pdf
