reviewStatus,compilerDecision,compilerNotes,candidateId,lane,suggestedAction,priority,chapter,date,type,title,peopleOrSignals,releaseStatus,accessRestriction,pageCount,score,naid,sourceSeries,sourceNote,researchNote,scheduleReferences,catalogUrl,pdfUrl
,,,CC 010,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-08-01,Memcon/telcon packet,August 1991 [1],Mitsotakis + memcon | Mitsotakis + memorandum of conversation | Papandreou + memcon | Vassiliou + memcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Ozal + memcon | Yilmaz + memcon,,Restricted - Possibly,,240,470761770,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, August 1991 [1]. Access restriction: Restricted - Possibly. NAID 470761770.","Query hit(s): Mitsotakis + memcon, Mitsotakis + memorandum of conversation, Papandreou + memcon, Vassiliou + memcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Ozal + memcon, Yilmaz + memcon, Aegean + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30518-006.pdf. Catalog: https://catalog.archives.gov/id/470761770.",,https://catalog.archives.gov/id/470761770,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30518-006.pdf
,,,CC 011,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-06-01,Memcon/telcon packet,June 1991 [1],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Papandreou + memcon | Ozal + memcon | Ozal + telcon | Aegean + memcon | Greek-Turkish + memorandum,,Restricted - Possibly,,226,470761761,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, June 1991 [1]. Access restriction: Restricted - Possibly. NAID 470761761.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Papandreou + memcon, Ozal + memcon, Ozal + telcon, Aegean + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30517-003.pdf. Catalog: https://catalog.archives.gov/id/470761761.",,https://catalog.archives.gov/id/470761761,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30517-003.pdf
,,,CC 012,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1991-09-01,Memcon/telcon packet,September 1991 [4],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Greek-Turkish + memorandum,,Restricted - Possibly,,225,470761777,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, September 1991 [4]. Access restriction: Restricted - Possibly. NAID 470761777.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30520-002.pdf. Catalog: https://catalog.archives.gov/id/470761777.",,https://catalog.archives.gov/id/470761777,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30520-002.pdf
,,,CC 013,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1990-08-01,Memcon/telcon packet,August 1990 [6],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Greek-Turkish + memorandum,,Restricted - Possibly,,223,470761712,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, August 1990 [6]. Access restriction: Restricted - Possibly. NAID 470761712.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30509-003.pdf. Catalog: https://catalog.archives.gov/id/470761712.",,https://catalog.archives.gov/id/470761712,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30509-003.pdf
,,,CC 014,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-12-01,Memcon/telcon packet,December 1991 [1],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Ozal + memcon | Ozal + telcon | Demirel + memcon | Demirel + telcon | Greece / Turkey / Cyprus + memcon,,Restricted - Possibly,,210,470761786,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, December 1991 [1]. Access restriction: Restricted - Possibly. NAID 470761786.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Ozal + memcon, Ozal + telcon, Demirel + memcon, Demirel + telcon, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30522-001.pdf. Catalog: https://catalog.archives.gov/id/470761786.",,https://catalog.archives.gov/id/470761786,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30522-001.pdf
,,,CC 015,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1990-04-01,Memcon/telcon packet,April 1990 [3],Vassiliou + memcon | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Ozal + memcon | Ozal + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon,,Restricted - Possibly,,205,470761688,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, April 1990 [3]. Access restriction: Restricted - Possibly. NAID 470761688.","Query hit(s): Vassiliou + memcon, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Ozal + memcon, Ozal + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30505-004.pdf. Catalog: https://catalog.archives.gov/id/470761688.",,https://catalog.archives.gov/id/470761688,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30505-004.pdf
,,,CC 016,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1992-03-01,Memcon/telcon packet,March 1992 [2],Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Ozal + telcon | Demirel + telcon | Greek-Turkish + memorandum,,Restricted - Possibly,,204,470761799,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, March 1992 [2]. Access restriction: Restricted - Possibly. NAID 470761799.","Query hit(s): Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Ozal + telcon, Demirel + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30524-002.pdf. Catalog: https://catalog.archives.gov/id/470761799.",,https://catalog.archives.gov/id/470761799,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30524-002.pdf
,,,CC 019,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1992-11-01,Memcon/telcon packet,November 1992 [1],Mitsotakis + memcon | Mitsotakis + memorandum of conversation | Papandreou + memcon | Vassiliou + memcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Demirel + memcon | Greek-Turkish + memorandum,,Restricted - Possibly,144,203,470761833,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, November 1992 [1]. Access restriction: Restricted - Possibly. NAID 470761833.","Query hit(s): Mitsotakis + memcon, Mitsotakis + memorandum of conversation, Papandreou + memcon, Vassiliou + memcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Demirel + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. PDF extent: 144 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30530-004.pdf. Catalog: https://catalog.archives.gov/id/470761833.",,https://catalog.archives.gov/id/470761833,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30530-004.pdf
,,,CC 020,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1992-02-01,Memcon/telcon packet,February 1992 [1],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Vassiliou + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Greece / Turkey / Cyprus + telcon,,Restricted - Possibly,,190,470761794,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, February 1992 [1]. Access restriction: Restricted - Possibly. NAID 470761794.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Vassiliou + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30523-003.pdf. Catalog: https://catalog.archives.gov/id/470761794.",,https://catalog.archives.gov/id/470761794,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30523-003.pdf
,,,CC 022,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-09-01,Memcon/telcon packet,September 1991 [2],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Papandreou + memcon | Aegean + memcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Greece / Turkey / Cyprus + telcon,,Restricted - Possibly,133,186,470761775,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, September 1991 [2]. Access restriction: Restricted - Possibly. NAID 470761775.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Papandreou + memcon, Aegean + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. PDF extent: 133 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30519-005.pdf. Catalog: https://catalog.archives.gov/id/470761775.",,https://catalog.archives.gov/id/470761775,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30519-005.pdf
,,,CC 023,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-10-01,Memcon/telcon packet,October 1991 [2],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Ozal + memcon | Ozal + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Greece / Turkey / Cyprus + telcon,,Restricted - Possibly,,186,470761779,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, October 1991 [2]. Access restriction: Restricted - Possibly. NAID 470761779.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Ozal + memcon, Ozal + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30520-004.pdf. Catalog: https://catalog.archives.gov/id/470761779.",,https://catalog.archives.gov/id/470761779,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30520-004.pdf
,,,CC 024,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1991-07-01,Memcon/telcon packet,July 1991 [3],Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Ozal + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + telcon,,Restricted - Possibly,,185,470761767,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, July 1991 [3]. Access restriction: Restricted - Possibly. NAID 470761767.","Query hit(s): Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Ozal + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30518-003.pdf. Catalog: https://catalog.archives.gov/id/470761767.",,https://catalog.archives.gov/id/470761767,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30518-003.pdf
,,,CC 025,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Cyprus,1991-01-01,Memcon/telcon packet,January 1991 [2],Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + telcon | Cyprus / Denktash / Vassiliou | Denktash + memorandum | Ozal + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + telcon,,Restricted - Possibly,,184,470761736,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, January 1991 [2]. Access restriction: Restricted - Possibly. NAID 470761736.","Query hit(s): Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + telcon, Cyprus / Denktash / Vassiliou, Denktash + memorandum, Ozal + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30513-002.pdf. Catalog: https://catalog.archives.gov/id/470761736.",,https://catalog.archives.gov/id/470761736,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30513-002.pdf
,,,Scout 005,NARA Scout,Screen Scout lead,MDR / restriction candidate,Regional,1991-07-18,MDR / restriction candidate,Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [2],Greece | Aegean | Eastern Mediterranean,,Restricted - Possibly,,81,470768987,Summit Briefing Books Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Summit Briefing Books Files, Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [2]. Access restriction: Restricted - Possibly. NAID 470768987.","Query hit(s): Greece, Aegean, Eastern Mediterranean. Digital object: 41-bpr-nsc-sum_brief_bks-cf01695-004.pdf. Catalog: https://catalog.archives.gov/id/470768987.",,https://catalog.archives.gov/id/470768987,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/sum_brief_books_376217868/41-bpr-nsc-sum_brief_bks-cf01695-004.pdf
,,,CC 027,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1992-04-01,Memcon/telcon packet,April 1992 [6],Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Vassiliou + telcon | Greece / Turkey / Cyprus + memcon | Greece / Turkey / Cyprus + telcon | Cyprus + memorandum of conversation,,Restricted - Possibly,,170,470761807,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, April 1992 [6]. Access restriction: Restricted - Possibly. NAID 470761807.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Vassiliou + telcon, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30525-004.pdf. Catalog: https://catalog.archives.gov/id/470761807.",,https://catalog.archives.gov/id/470761807,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30525-004.pdf
,,,CC 030,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1991-11-01,Memcon/telcon packet,November 1991 [4],Mitsotakis + memcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Ozal + memcon | Yilmaz + memcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Cyprus + memorandum of conversation,,Restricted - Possibly,,165,470761785,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, November 1991 [4]. Access restriction: Restricted - Possibly. NAID 470761785.","Query hit(s): Mitsotakis + memcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Ozal + memcon, Yilmaz + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30521-005.pdf. Catalog: https://catalog.archives.gov/id/470761785.",,https://catalog.archives.gov/id/470761785,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30521-005.pdf
,,,CC 031,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1992-01-01,Memcon/telcon packet,January 1992 [4],Mitsotakis + memcon | Mitsotakis + memorandum of conversation | Vassiliou + memcon | Demirel + memcon | Yilmaz + memcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Cyprus + memorandum of conversation,,Restricted - Possibly,,165,470761793,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, January 1992 [4]. Access restriction: Restricted - Possibly. NAID 470761793.","Query hit(s): Mitsotakis + memcon, Mitsotakis + memorandum of conversation, Vassiliou + memcon, Demirel + memcon, Yilmaz + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30523-002.pdf. Catalog: https://catalog.archives.gov/id/470761793.",,https://catalog.archives.gov/id/470761793,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30523-002.pdf
,,,CC 032,Central Chronological Files,Open or screen packet index,Memcon/telcon search lead,Regional,1992-02-01,Memcon/telcon packet,February 1992 [2],Mitsotakis + memcon | Mitsotakis + memorandum of conversation | Denktash + memorandum | Ozal + memcon | Demirel + memcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Cyprus + memorandum of conversation,,Restricted - Possibly,,165,470761795,European and Eurasian Directorate Central Chronological Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, February 1992 [2]. Access restriction: Restricted - Possibly. NAID 470761795.","Query hit(s): Mitsotakis + memcon, Mitsotakis + memorandum of conversation, Denktash + memorandum, Ozal + memcon, Demirel + memcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: Not OCR sampled. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30523-004.pdf. Catalog: https://catalog.archives.gov/id/470761795.",,https://catalog.archives.gov/id/470761795,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30523-004.pdf
,,,Scout 007,NARA Scout,Screen Scout lead,MDR / restriction candidate,Regional,1991-07-18,MDR / restriction candidate,Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [1],Greece,,Restricted - Possibly,,75,470768986,Summit Briefing Books Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Summit Briefing Books Files, Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [1]. Access restriction: Restricted - Possibly. NAID 470768986.",Query hit(s): Greece. Digital object: 41-bpr-nsc-sum_brief_bks-cf01695-003.pdf. Catalog: https://catalog.archives.gov/id/470768986.,,https://catalog.archives.gov/id/470768986,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/sum_brief_books_376217868/41-bpr-nsc-sum_brief_bks-cf01695-003.pdf
,,,Scout 008,NARA Scout,Screen Scout lead,MDR / restriction candidate,Regional,1991-07-18,MDR / restriction candidate,Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [3],Greece,,Restricted - Possibly,,75,470768988,Summit Briefing Books Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Summit Briefing Books Files, Presidential Briefing Book: The Visit of President Bush to Greece and Turkey 7/18-22/91 [3]. Access restriction: Restricted - Possibly. NAID 470768988.",Query hit(s): Greece. Digital object: 41-bpr-nsc-sum_brief_bks-cf01695-005.pdf. Catalog: https://catalog.archives.gov/id/470768988.,,https://catalog.archives.gov/id/470768988,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/sum_brief_books_376217868/41-bpr-nsc-sum_brief_bks-cf01695-005.pdf
,,,Scout 009,NARA Scout,Screen Scout lead,MDR / restriction candidate,Regional,1989-01-01,MDR / restriction candidate,Visit to Greece and Turkey 7/91 [OA 4424],Greece | Cyprus | Turkey | Aegean | Eastern Mediterranean,,Restricted - Possibly,,73,323154678,Mary Kate Grant Subject Files,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Speechwriting, Mary Kate Grant Subject Files, Visit to Greece and Turkey 7/91 [OA 4424]. Access restriction: Restricted - Possibly. NAID 323154678.","Query hit(s): Greece, Cyprus, Turkey, Aegean, Eastern Mediterranean. Digital object: 41-bpr-speech-grant-subj-13880-015_323154678.pdf. Catalog: https://catalog.archives.gov/id/323154678.",,https://catalog.archives.gov/id/323154678,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-spe/speechwriting_grant_284337256/41-bpr-speech-grant-subj-13880-015_323154678.pdf
,,,Scout 010,NARA Scout,Screen Scout lead,MDR / restriction candidate,Cyprus,1991-01-01,MDR / restriction candidate,Cyprus Diary 1991,Cyprus,,Restricted - Possibly,,73,470426153,Richard N. Haass' Correspondence Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Richard N. Haass' Correspondence Files, Cyprus Diary 1991. Access restriction: Restricted - Possibly. NAID 470426153.",Query hit(s): Cyprus. Digital object: 41-bpr-nsc-haass_correspondence-cf01479-016.pdf. Catalog: https://catalog.archives.gov/id/470426153.,,https://catalog.archives.gov/id/470426153,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/correspondence_2554865/41-bpr-nsc-haass_correspondence-cf01479-016.pdf
,,,Scout 020,NARA Scout,Screen Scout lead,MDR / restriction candidate,Regional,1991-01-01,MDR / restriction candidate,"Briefing Book: Foreign Presidential Travel - London, Greece, & Turkey - 1991",Greece | Turkey,,Restricted - Possibly,,60,563878198,Andrew Card Briefing Books Files,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of the Chief of Staff to the President, Andrew Card Briefing Books Files, Briefing Book: Foreign Presidential Travel - London, Greece, & Turkey - 1991. Access restriction: Restricted - Possibly. NAID 563878198.","Query hit(s): Greece, Turkey. Digital object: bpr-cos-card-CF00555-007.pdf. Catalog: https://catalog.archives.gov/id/563878198.",,https://catalog.archives.gov/id/563878198,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-cos/card_briefing_books_472248505/bpr-cos-card-CF00555-007.pdf
